1.641318484506017472e-01
2.208978216325695187e-01
1.000000000000000000e+00
2.735206368508124264e+00
2.213158529301741118e-03
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
2.485214011171607562e-01
1.000000000000000000e+00
9.720439253520266054e-02
1.000000000000000000e+00
1.000000000000000000e+00
1.258252427184465727e+00
5.825951940379112126e-02
5.555555555555555247e-02
1.663623037635912905e-01
6.318020656270271207e-01
9.847036928591518246e-02
1.306369922697215021e-05
2.000000000000000111e-01
1.744084809635360611e-01
9.259259259259260411e-01
1.932910111617175408e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
3.663501232093820947e-01
6.635181545462709440e-02
2.057958722221046588e-01
2.050257407932717935e-02
3.003747980180624944e-01
6.660746003552397987e-02
7.098047950769287295e-02
1.703111858704761672e-02
2.000000000000000000e+00
3.494994426206403104e-01
2.643724807458361359e-01
5.479447431173377348e-02
3.000000000000000000e+00
4.330291764257059983e-04
1.000000000000000000e+00
1.000000000000000000e+00
1.102213037113582150e-02
1.580246913580246826e+00
1.483050847457626276e+00
2.370634785074731896e-02
1.491570541259981120e+00
3.861681024408834123e-02
6.601820902043095685e-02
1.735050857002077063e+00
6.042768229016962644e-01
2.220767881605452410e-02
2.831153206565898382e-04
6.570402446276741616e-03
1.000000000000000000e+00
1.000000000000000000e+00
4.347826086956513986e-02
1.957315676455674003e-01
1.366120218579210469e-03
9.090909090909091161e-02
5.594405594405590237e-02
5.853135039995585598e-02
1.000000000000000000e+00
1.412527544220544273e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.931963865120260582e-02
1.000000000000000000e+00
1.361111111111111160e+00
1.102755042564396382e+00
2.391601453087628323e-02
1.484940512620799957e+00
7.999999999999996003e-02
1.132626253726145976e-01
1.425986842105263053e+00
6.598437920818744917e-01
3.938931180592141201e-01
5.996834126158358952e-02
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
3.667796797324257042e-03
1.000000000000000000e+00
1.965176788339294267e-02
9.056908093252150072e-02
7.134254233861318795e-02
9.814538162109495145e-01
4.065895160754980781e-02
1.750000000000000000e+00
7.301066634264363753e-02
1.035171750242763089e+00
1.725594351422427564e-01
1.897365415737373717e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.736864958749451474e-02
9.717048141927181470e-01
2.636441387648846835e-01
4.208897524236821508e-01
2.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.908632592047138435e-02
2.935436656366853265e-03
2.745132453268947156e-02
1.299485679198414179e+00
1.000000000000000000e+00
2.825404213284370136e-02
9.755361648614280234e-01
1.468742392623666460e-01
1.012028075610075378e-01
1.000000000000000000e+00
1.267326732673267342e+00
2.780124603822652606e-03
7.979339455780411205e-02
8.670715245022424522e-01
9.764032344317624679e-02
1.251433822696482179e-01
7.773130485678655943e-02
1.452412745891006995e+00
6.378455758480467974e-01
1.897950649498185149e-01
1.445496200825118760e-01
0.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
3.333333333333333148e-01
1.000000000000000000e+00
1.000000000000000000e+00
7.663277381875890915e-02
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
9.717048141927181470e-01
1.000000000000000000e+00
1.100000000000000089e+00
1.000000000000000000e+00
1.000000000000000000e+00
4.907488214739179344e-02
3.604633555420952984e-01
3.414997156474246925e-02
1.000000000000000000e+00
5.162150955427691201e-01
1.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.246570968328683804e-01
5.609733202495099935e-02
1.000000000000000000e+00
1.000000000000000000e+00
